target_id,target_type,field,current_status,classification,research_refs,source_refs,evidence_sufficiency,judgment_level,reason,recommended_next_action,wcd04_classification,rebase_status,rebase_reason
V1-ENT-0261,author,literary_features,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0663;V1-FCT-0666;V1-FCT-0672,SRC-0208;SRC-0209,yes,high,by field default:策展判断,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0261,author,reader_fit,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0663;V1-FCT-0666;V1-FCT-0672,SRC-0208;SRC-0209,yes,high,by field default:读者适配判断,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0261,author,reader_lede,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0661;V1-FCT-0662;V1-FCT-0663;V1-FCT-0664;V1-FCT-0665,SRC-0208;SRC-0209;SRC-0210,yes,high,by field default:文学概括导语,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0261,author,reading_route,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0667;V1-FCT-0670;V1-FCT-0673,SRC-0208;SRC-0209,yes,high,by field default:阅读路线排序,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0261,author,signature_keywords,user_review,LOW_JUDGMENT_EVIDENCE_SUFFICIENT,V1-FCT-0664;V1-FCT-0673,SRC-0208;SRC-0210,yes,low,by field default:展示标签,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,CONFLICT_WITH_CURRENT_CURATION,field is high judgment under current validator
V1-ENT-0261,author,start_here,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0666;V1-FCT-0669;V1-FCT-0672,SRC-0208;SRC-0209;SRC-0210,yes,high,by field default:最佳入门排序,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0261,author,why_know,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0666;V1-FCT-0669;V1-FCT-0672,SRC-0208;SRC-0209;SRC-0210,yes,high,by field default:入门路径推荐,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0262,author,core_themes,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0680;V1-FCT-0683;V1-FCT-0686,SRC-0211;SRC-0212,yes,high,by field default:主题归纳,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0262,author,guiding_question,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0680;V1-FCT-0683;V1-FCT-0686,SRC-0211;SRC-0212,yes,high,by field default:引导问题阐释框架,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0262,author,literary_features,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0677;V1-FCT-0678;V1-FCT-0684,SRC-0211;SRC-0213,yes,high,by field default:策展判断,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0262,author,reader_fit,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0677;V1-FCT-0680;V1-FCT-0683,SRC-0211;SRC-0212,yes,high,by field default:读者适配判断,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0262,author,reader_lede,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0675;V1-FCT-0676;V1-FCT-0677;V1-FCT-0678;V1-FCT-0679,SRC-0211;SRC-0212;SRC-0213,yes,high,by field default:文学概括导语,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0262,author,reading_route,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0681;V1-FCT-0684;V1-FCT-0687,SRC-0211;SRC-0213,yes,high,by field default:阅读路线排序,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0262,author,signature_keywords,user_review,LOW_JUDGMENT_EVIDENCE_SUFFICIENT,V1-FCT-0677;V1-FCT-0684,SRC-0211;SRC-0213,yes,low,by field default:展示标签,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,CONFLICT_WITH_CURRENT_CURATION,field is high judgment under current validator
V1-ENT-0262,author,start_here,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0680;V1-FCT-0683;V1-FCT-0686,SRC-0211;SRC-0212;SRC-0213,yes,high,by field default:最佳入门排序,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0262,author,why_know,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0680;V1-FCT-0683;V1-FCT-0686,SRC-0211;SRC-0212;SRC-0213,yes,high,by field default:入门路径推荐,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0272,author,core_themes,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0696;V1-FCT-0699;V1-FCT-0702,SRC-0214;SRC-0215,yes,high,by field default:主题归纳,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0272,author,guiding_question,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0694;V1-FCT-0697;V1-FCT-0700,SRC-0214;SRC-0215,yes,high,by field default:引导问题阐释框架,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0272,author,literary_features,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0692;V1-FCT-0693;V1-FCT-0699,SRC-0214;SRC-0215,yes,high,by field default:策展判断,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0272,author,reader_fit,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0694;V1-FCT-0697;V1-FCT-0700,SRC-0214;SRC-0215,yes,high,by field default:读者适配判断,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0272,author,reader_lede,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0689;V1-FCT-0690;V1-FCT-0691,SRC-0214;SRC-0215,yes,high,by field default:文学概括导语,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0272,author,reading_route,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0694;V1-FCT-0697;V1-FCT-0700,SRC-0214;SRC-0216,yes,high,模板/书目转写:书目位置,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0272,author,signature_keywords,user_review,LOW_JUDGMENT_EVIDENCE_SUFFICIENT,V1-FCT-0689;V1-FCT-0692,SRC-0214;SRC-0215,yes,low,by field default:展示标签,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,CONFLICT_WITH_CURRENT_CURATION,field is high judgment under current validator
V1-ENT-0272,author,start_here,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0694;V1-FCT-0697;V1-FCT-0700,SRC-0214;SRC-0216,yes,high,by field default:最佳入门排序,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0272,author,why_know,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0694;V1-FCT-0697;V1-FCT-0700,SRC-0214;SRC-0215,yes,high,by field default:入门路径推荐,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0273,author,core_themes,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0709;V1-FCT-0712;V1-FCT-0715,SRC-0218;SRC-0219,yes,high,by field default:主题归纳,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0273,author,guiding_question,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0708;V1-FCT-0711;V1-FCT-0714,SRC-0217;SRC-0219,yes,high,by field default:引导问题阐释框架,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0273,author,literary_features,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0707;V1-FCT-0708;V1-FCT-0713,SRC-0217;SRC-0218;SRC-0219,yes,high,by field default:策展判断,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0273,author,reader_fit,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0703;V1-FCT-0708;V1-FCT-0714,SRC-0217;SRC-0219,yes,high,by field default:读者适配判断,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0273,author,reader_lede,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0703;V1-FCT-0704;V1-FCT-0707,SRC-0217;SRC-0218;SRC-0219,yes,high,by field default:文学概括导语,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0273,author,reading_route,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0708;V1-FCT-0711;V1-FCT-0714,SRC-0217;SRC-0219,yes,high,模板/书目转写:书目节点,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0273,author,signature_keywords,user_review,LOW_JUDGMENT_EVIDENCE_SUFFICIENT,V1-FCT-0703;V1-FCT-0707,SRC-0217;SRC-0218,yes,low,by field default:展示标签,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,CONFLICT_WITH_CURRENT_CURATION,field is high judgment under current validator
V1-ENT-0273,author,start_here,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0708;V1-FCT-0711;V1-FCT-0714,SRC-0217;SRC-0219,yes,high,by field default:最佳入门排序,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0273,author,why_know,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0708;V1-FCT-0711;V1-FCT-0714,SRC-0217;SRC-0219,yes,high,by field default:入门路径推荐,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0274,author,core_themes,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0721;V1-FCT-0724;V1-FCT-0727,SRC-0222;SRC-0223;SRC-0224,yes,high,by field default:主题归纳,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0274,author,guiding_question,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0721;V1-FCT-0724;V1-FCT-0727,SRC-0221;SRC-0222;SRC-0224,yes,high,by field default:引导问题阐释框架,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0274,author,literary_features,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0719;V1-FCT-0722;V1-FCT-0728,SRC-0220;SRC-0221;SRC-0224,yes,high,by field default:策展判断,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0274,author,reader_fit,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0718;V1-FCT-0721;V1-FCT-0727,SRC-0220;SRC-0221;SRC-0224,yes,high,by field default:读者适配判断,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0274,author,reader_lede,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0718;V1-FCT-0719;V1-FCT-0720,SRC-0220;SRC-0221,yes,high,模板句标记:入口连接,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0274,author,reading_route,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0721;V1-FCT-0724;V1-FCT-0727,SRC-0222;SRC-0223;SRC-0224,yes,high,模板/书目转写:书目位置,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0274,author,signature_keywords,user_review,LOW_JUDGMENT_EVIDENCE_SUFFICIENT,V1-FCT-0718;V1-FCT-0719,SRC-0220;SRC-0221,yes,low,by field default:展示标签,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,CONFLICT_WITH_CURRENT_CURATION,field is high judgment under current validator
V1-ENT-0274,author,start_here,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0721;V1-FCT-0724;V1-FCT-0727,SRC-0221;SRC-0222;SRC-0224,yes,high,by field default:最佳入门排序,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0274,author,why_know,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0721;V1-FCT-0724;V1-FCT-0727,SRC-0221;SRC-0222;SRC-0224,yes,high,by field default:入门路径推荐,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0284,author,core_themes,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0736;V1-FCT-0740;V1-FCT-0748,SRC-0225,yes,high,by field default:主题归纳,USER_REVIEW_BATCH,HOLD,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0284,author,guiding_question,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0736;V1-FCT-0740,SRC-0225,yes,high,by field default:引导问题阐释框架,USER_REVIEW_BATCH,HOLD,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0284,author,literary_features,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0736;V1-FCT-0740;V1-FCT-0744,SRC-0225;SRC-0226,yes,high,by field default:策展判断,USER_REVIEW_BATCH,HOLD,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0284,author,reader_fit,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0732;V1-FCT-0736;V1-FCT-0748,SRC-0225;SRC-0226,yes,high,by field default:读者适配判断,USER_REVIEW_BATCH,HOLD,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0284,author,reader_lede,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0732;V1-FCT-0735;V1-FCT-0738,SRC-0225;SRC-0226,yes,high,by field default:文学概括导语,USER_REVIEW_BATCH,HOLD,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0284,author,reading_route,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0740;V1-FCT-0744;V1-FCT-0738,SRC-0225;SRC-0226,yes,high,模板/书目转写:先定位,REWRITE_PIPELINE,HOLD,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0284,author,signature_keywords,user_review,LOW_JUDGMENT_EVIDENCE_SUFFICIENT,V1-FCT-0736;V1-FCT-0740,SRC-0225,yes,low,by field default:展示标签,USER_REVIEW_BATCH,HOLD,CONFLICT_WITH_CURRENT_CURATION,field is high judgment under current validator
V1-ENT-0284,author,start_here,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0738;V1-FCT-0740;V1-FCT-0744,SRC-0225;SRC-0226,yes,high,by field default:最佳入门排序,USER_REVIEW_BATCH,HOLD,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0285,author,core_themes,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0750;V1-FCT-0759;V1-FCT-0767,SRC-0227;SRC-0228,yes,high,by field default:主题归纳,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0285,author,guiding_question,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0759;V1-FCT-0763,SRC-0227,yes,high,by field default:引导问题阐释框架,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0285,author,literary_features,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0750;V1-FCT-0759;V1-FCT-0763,SRC-0227;SRC-0228,yes,high,by field default:策展判断,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0285,author,reader_fit,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0750;V1-FCT-0753;V1-FCT-0763,SRC-0227;SRC-0228,yes,high,by field default:读者适配判断,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0285,author,reader_lede,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0750;V1-FCT-0753;V1-FCT-0756,SRC-0227;SRC-0228,yes,high,模板/书目转写:书目转写句式,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0285,author,reading_route,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0759;V1-FCT-0763;V1-FCT-0767,SRC-0227;SRC-0228,yes,high,模板/书目转写:书目位置,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0285,author,signature_keywords,user_review,LOW_JUDGMENT_EVIDENCE_SUFFICIENT,V1-FCT-0750;V1-FCT-0753,SRC-0227,yes,low,by field default:展示标签,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,CONFLICT_WITH_CURRENT_CURATION,field is high judgment under current validator
V1-ENT-0285,author,start_here,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0759;V1-FCT-0763;V1-FCT-0767,SRC-0227;SRC-0228,yes,high,by field default:最佳入门排序,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0285,author,why_know,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0759;V1-FCT-0763;V1-FCT-0767,SRC-0227;SRC-0228,yes,high,by field default:入门路径推荐,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0286,author,core_themes,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0772;V1-FCT-0778;V1-FCT-0781,SRC-0229;SRC-0230,yes,high,by field default:主题归纳,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0286,author,guiding_question,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0769;V1-FCT-0772,SRC-0229;SRC-0230,yes,high,by field default:引导问题阐释框架,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0286,author,literary_features,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0769;V1-FCT-0778;V1-FCT-0782,SRC-0229;SRC-0230,yes,high,模板/书目转写:出版节点,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0286,author,reader_fit,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0769;V1-FCT-0772;V1-FCT-0782,SRC-0229;SRC-0230,yes,high,by field default:读者适配判断,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0286,author,reader_lede,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0769;V1-FCT-0772;V1-FCT-0775,SRC-0229;SRC-0230,yes,high,模板句标记:入口连接,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0286,author,reading_route,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0778;V1-FCT-0782;V1-FCT-0781,SRC-0229;SRC-0230,yes,high,模板/书目转写:书目转写句式,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0286,author,signature_keywords,user_review,LOW_JUDGMENT_EVIDENCE_SUFFICIENT,V1-FCT-0769;V1-FCT-0772,SRC-0229;SRC-0230,yes,low,by field default:展示标签,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,CONFLICT_WITH_CURRENT_CURATION,field is high judgment under current validator
V1-ENT-0286,author,start_here,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0778;V1-FCT-0782;V1-FCT-0781,SRC-0229;SRC-0230,yes,high,by field default:最佳入门排序,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0286,author,why_know,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0778;V1-FCT-0782;V1-FCT-0781,SRC-0229;SRC-0230,yes,high,by field default:入门路径推荐,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0296,author,core_themes,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0786;V1-FCT-0787;V1-FCT-0788,SRC-0231;SRC-0232,yes,high,模板句标记:可回溯,REWRITE_PIPELINE,HOLD,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0296,author,guiding_question,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0786;V1-FCT-0787;V1-FCT-0788,SRC-0231;SRC-0232,yes,high,by field default:引导问题阐释框架,USER_REVIEW_BATCH,HOLD,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0296,author,literary_features,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0786;V1-FCT-0787;V1-FCT-0788,SRC-0231;SRC-0232,yes,high,模板/书目转写:同字段模板雷同×3,REWRITE_PIPELINE,HOLD,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0296,author,reader_fit,user_review,EVIDENCE_INSUFFICIENT,V1-FCT-0786;V1-FCT-0787;V1-FCT-0788,SRC-0231;SRC-0232,partial,high,content含待核,CODEX_FACT_RECHECK,HOLD,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0296,author,reader_lede,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0786;V1-FCT-0787;V1-FCT-0788,SRC-0231;SRC-0232,yes,high,模板句标记:可回溯,REWRITE_PIPELINE,HOLD,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0296,author,reading_route,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0786;V1-FCT-0787;V1-FCT-0788,SRC-0231;SRC-0232,yes,high,模板/书目转写:先定位,REWRITE_PIPELINE,HOLD,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0296,author,signature_keywords,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0786;V1-FCT-0787;V1-FCT-0788,SRC-0231;SRC-0232,yes,low,模板/书目转写:同字段模板雷同×3,REWRITE_PIPELINE,HOLD,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0296,author,start_here,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0786;V1-FCT-0787;V1-FCT-0788,SRC-0231;SRC-0232,yes,high,by field default:最佳入门排序,USER_REVIEW_BATCH,HOLD,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0297,author,core_themes,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0789;V1-FCT-0790;V1-FCT-0791,SRC-0235;SRC-0236;SRC-0237;SRC-0238,yes,high,模板句标记:可回溯,REWRITE_PIPELINE,HOLD,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0297,author,guiding_question,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0789;V1-FCT-0790;V1-FCT-0791,SRC-0235;SRC-0236;SRC-0237;SRC-0238,yes,high,by field default:引导问题阐释框架,USER_REVIEW_BATCH,HOLD,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0297,author,literary_features,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0789;V1-FCT-0790;V1-FCT-0791,SRC-0235;SRC-0236;SRC-0237;SRC-0238,yes,high,模板/书目转写:同字段模板雷同×3,REWRITE_PIPELINE,HOLD,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0297,author,reader_fit,user_review,EVIDENCE_INSUFFICIENT,V1-FCT-0789;V1-FCT-0790;V1-FCT-0791,SRC-0235;SRC-0236;SRC-0237;SRC-0238,partial,high,content含待核,CODEX_FACT_RECHECK,HOLD,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0297,author,reader_lede,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0789;V1-FCT-0790;V1-FCT-0791,SRC-0235;SRC-0236;SRC-0237;SRC-0238,yes,high,模板句标记:可回溯,REWRITE_PIPELINE,HOLD,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0297,author,reading_route,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0789;V1-FCT-0790;V1-FCT-0791,SRC-0235;SRC-0236;SRC-0237;SRC-0238,yes,high,模板/书目转写:先定位,REWRITE_PIPELINE,HOLD,STILL_VALID,candidate remains useful after current-main rebase
